gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,1,1.368109446030281,1,0,0,2,2,2,2,0,0,2,0,3,0.034962026059447156,0.9109816885316628,0
0,0,0,0,-0.9950403079957154,1,2,1,0,0,0,0,0,0,0,1,2,0.28925141783667824,-0.7485605213697691,0
1,1,0,0,0.5939741817803856,1,0,1,2,0,0,0,0,2,0,0,3,0.6881367382715502,0.7663165577571469,1
0,0,0,0,-1.0357842692720256,1,0,2,1,1,1,1,1,1,0,0,3,-1.4874502802669807,-0.946238622075545,1
0,0,1,1,1.5718292524118322,1,2,1,2,2,2,2,2,2,2,0,1,1.6238552191250208,2.555046142530633,0
0,1,0,0,0.7162060656093164,1,2,1,2,2,0,0,0,0,0,1,2,0.6183318071954478,0.8332175568790614,0
1,0,1,0,0.5532302205040753,1,0,0,2,2,2,2,0,0,2,0,3,0.028313937385533002,0.325344031531775,0
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,0,2,0.18620604339100316,-0.9771278952674785,1
0,0,0,0,1.368109446030281,0,1,0,2,0,2,2,2,2,2,1,0,-0.1146199691036296,0.7798292348075138,0
0,0,1,0,0.3902543753988342,1,2,1,0,0,2,2,0,0,0,1,1,0.7014329156193795,0.5849552353850658,0
0,0,0,0,-1.1172721918246462,1,0,1,0,0,0,2,0,0,0,1,3,0.36071837108125965,-0.8411841818702416,0
1,0,1,1,-1.0357842692720256,1,0,0,2,0,0,0,0,0,1,1,2,-0.5002091121906725,-0.8544319044686405,1
1,0,0,0,-0.13941712119319946,1,2,0,0,2,2,0,0,2,1,0,1,0.2028262650757895,-0.10026113647945405,0
0,0,1,1,-0.22090504374582004,1,0,0,0,2,0,0,0,0,0,0,3,-0.4968850678537152,-0.41385680992122054,0
0,1,0,0,-0.7098325790615434,1,0,1,0,2,0,0,0,0,0,1,1,0.3490842159019089,-0.5094391284686687,1
0,0,1,1,-0.3023929662984406,1,0,2,1,1,1,1,1,1,2,0,3,-1.485788258098502,-0.786316530775206,0
0,0,1,0,-0.8728084241667845,1,2,1,0,0,0,0,2,2,0,1,2,0.9706805069129179,-0.5516110454069053,1
1,0,1,0,1.0014137945434884,1,2,1,2,2,2,2,2,0,0,1,2,1.2715065194075503,1.5856219618551277,0
1,0,0,0,1.4088534073065913,1,2,1,2,2,2,2,2,2,1,1,0,1.780085302962012,2.4933559142974215,1
0,1,1,0,0.5939741817803856,1,2,1,0,0,2,0,2,2,0,0,2,1.160151034119482,1.061034226496195,0
0,0,0,0,-0.791320501614164,1,0,1,0,0,0,0,2,0,0,1,3,0.5684711421410888,-0.5380542092812104,0
1,0,0,0,-0.9950403079957154,0,1,0,2,0,0,0,0,0,0,1,2,-1.1417496692234248,-0.9006443767993888,1
0,0,1,0,0.4717422979514547,1,2,1,0,0,0,0,2,2,0,1,2,1.0404854379890203,0.8590064568706112,1
1,0,1,1,1.5718292524118322,1,2,0,2,0,0,0,2,0,1,1,2,0.04659618123879787,1.0673489742680982,0
1,1,1,0,-0.3431369275747509,1,2,1,0,2,2,0,2,2,0,1,2,1.3113950514510377,0.09664418040808169,1
1,1,0,0,-0.7098325790615434,1,2,1,0,2,0,0,0,0,0,1,2,0.5119623884128152,-0.4769822081025914,1
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,2,-1.4974224132778524,-0.9994944669211087,0
1,1,0,0,-1.2395040756535771,1,2,1,0,0,0,0,0,0,0,1,3,0.2593350188040626,-0.9440969069221372,0
1,1,0,0,0.9199258719908678,1,2,1,2,2,2,2,2,2,0,1,2,1.7185904827283027,1.8212768673429804,0
1,1,0,0,1.5718292524118322,1,2,1,0,2,0,2,2,2,2,1,2,1.3961581820434479,2.3402784796729224,0
1,0,1,1,0.7162060656093164,1,2,2,1,1,1,1,1,1,2,0,3,-1.3245721077560746,-0.457331419581633,0
1,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,2,0,1,2,0.8127884009074476,-0.9688039095681511,0
1,0,0,0,-1.1172721918246462,1,0,2,1,1,1,1,1,1,0,1,3,-1.5140426349626388,-0.9657127742951914,0
0,0,0,0,1.368109446030281,1,2,1,2,2,2,2,2,0,1,1,0,1.3213671844619093,2.038892790559347,0
0,0,1,1,0.6754621043330061,1,0,0,2,2,2,2,2,2,1,1,3,0.7446454919998238,0.8786130863162418,0
0,1,1,0,-1.1987601143772668,0,1,0,0,2,0,0,0,0,0,1,2,-1.1317775362125533,-0.9674791373083113,0
1,0,1,1,1.368109446030281,1,2,2,1,1,1,1,1,1,1,1,1,-1.2996417752288951,-0.25918964858491317,0
1,0,0,1,-0.8728084241667845,1,2,1,0,0,0,0,0,2,0,0,2,0.7114050486302511,-0.5894995320383262,0
1,0,0,0,-0.18016108246950976,0,1,0,0,0,0,2,0,0,0,1,1,-1.1533838244027754,-0.6360431974340343,0
1,0,1,0,1.3273654847539706,1,2,1,2,2,2,0,2,0,2,1,2,1.1485168789401314,1.8434668026952985,0
0,0,0,0,1.2051336009250397,1,0,2,1,1,1,1,1,1,2,1,1,-1.5157046571311175,-0.4825462515939189,0
0,0,1,0,-1.2395040756535771,1,0,2,1,1,1,1,1,1,0,0,0,-1.485788258098502,-0.9891612432943574,0
0,0,0,0,-1.2395040756535771,1,0,2,1,1,1,1,1,1,0,0,1,-1.477478147256109,-0.9902431406398935,0
0,0,1,1,0.9199258719908678,1,2,2,1,1,1,1,1,1,2,1,1,-1.3013037973973738,-0.3852417291086789,0
1,1,1,0,0.3495104141225239,1,0,1,0,2,0,0,2,2,0,1,2,0.9889627507661827,0.7036327503290561,0
0,0,1,1,-0.6283446565089229,1,2,1,2,0,2,0,2,2,0,1,2,1.309733029282559,-0.22598202393825986,1
0,0,0,0,-0.09867315991688919,1,0,1,0,0,0,2,2,2,1,1,0,0.9839766842607471,0.24236912899046978,0
1,0,0,0,-0.6283446565089229,1,0,0,2,2,0,0,0,0,1,0,3,-0.2891322967938861,-0.5870707828952864,0
0,0,1,1,-0.6690886177852331,1,0,0,2,2,0,2,0,2,2,0,0,0.11473909014642174,-0.5259987817166674,0
1,0,0,0,1.6125732136881425,1,2,2,1,1,1,1,1,1,2,0,0,-1.3312201964299892,-0.22324416126792418,0
1,0,0,0,-0.9542963467194051,1,2,1,0,0,0,0,0,0,0,1,2,0.3806626371030031,-0.7057924569146047,0
0,0,0,0,-1.2802480369298874,1,0,1,0,2,0,0,0,0,0,0,2,0.3175057947008148,-0.9753836117920226,0
1,0,0,1,-0.38388088885106114,1,0,0,0,2,0,2,0,0,0,0,2,-0.35395116136455285,-0.4582366806258569,0
1,0,0,1,-0.9950403079957154,1,0,2,1,1,1,1,1,1,0,0,0,-1.5073945462887242,-0.9379146363762177,0
1,0,1,1,-0.5468567339563023,0,1,0,2,2,0,0,0,0,0,1,3,-0.9921676740603479,-0.7149775445828278,0
0,0,0,0,-1.0357842692720256,1,2,0,2,0,0,0,0,0,0,1,2,-0.37057138304933923,-0.8423764769040974,0
1,1,0,0,-1.2802480369298874,1,0,1,0,0,0,0,0,0,0,1,2,0.16127571086382367,-0.9774590883324384,1
1,0,0,0,1.1643896396487294,1,2,1,2,0,2,0,2,2,1,0,2,1.3030849406086444,1.793235854509703,0
0,0,1,0,1.0014137945434884,1,0,0,2,2,0,2,2,0,2,1,1,0.18454402122252414,0.7625409568166032,0
1,0,0,0,-0.9542963467194051,1,0,1,0,0,0,0,0,2,0,1,2,0.5319066544345585,-0.6870910885131982,1
1,0,0,1,-0.7098325790615434,1,0,0,2,0,2,0,0,2,1,0,3,0.0017215826898744927,-0.5786584790453031,0
0,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.5007464576148097,-0.9995386259964366,0
0,0,1,0,-0.8320644628904743,1,0,0,0,0,0,0,0,0,0,0,0,-0.6281848191635273,-0.7649876973917838,0
1,0,0,0,0.8791819107145575,1,0,2,1,1,1,1,1,1,2,0,3,-1.4891123024354593,-0.531297870756027,0
1,0,1,1,-1.1580161531009565,1,0,0,0,0,0,0,0,0,0,0,2,-0.6647493068700573,-0.9290828213106185,0
0,0,0,0,-1.0357842692720256,1,0,1,0,0,0,0,2,0,0,1,3,0.5152864327497723,-0.7599977218797203,1
0,0,1,0,-0.506112772679992,1,0,2,1,1,1,1,1,1,1,0,3,-1.477478147256109,-0.8284884477134427,0
0,0,0,1,-0.26164900502213034,0,1,0,2,0,0,2,0,2,0,0,3,-0.6315088635004846,-0.48236961529260697,0
1,1,1,0,0.1457906077409725,1,2,1,0,0,0,0,0,2,0,1,2,0.6416001175541483,0.3287442803320307,1
0,0,1,0,0.8384379494382472,1,2,1,0,2,2,2,2,2,1,1,0,1.4676251352880292,1.5416836819037716,0
1,0,0,0,-1.1987601143772668,1,0,0,0,0,0,2,2,2,0,1,2,0.15130357785295148,-0.9163429280784914,1
0,0,0,0,1.4495973685829016,0,1,0,2,2,2,2,2,2,2,0,1,-0.01489863899491184,0.9240969339040777,0
1,0,1,1,1.6125732136881425,1,2,0,2,2,2,2,2,2,2,1,1,0.8643110881302852,1.8787278243447039,0
1,0,0,0,-0.8320644628904743,1,2,2,1,1,1,1,1,1,1,0,1,-1.3245721077560746,-0.8760036127663667,0
0,1,1,1,0.06430268518835193,1,2,1,0,2,0,0,0,0,0,1,3,0.4920181223910713,0.18690533037850635,1
0,0,1,0,1.4495973685829016,1,2,1,2,2,0,0,0,0,2,1,0,0.6615443835758922,1.5351702182928921,0
0,0,0,1,0.7162060656093164,1,0,0,2,0,2,2,2,0,1,1,1,0.19950222073883195,0.5550153823126842,0
0,1,0,0,-1.2802480369298874,0,1,0,0,0,0,0,2,0,0,1,2,-0.9423070090059888,-0.9921199013413333,1
0,1,0,0,0.3495104141225239,1,2,1,0,2,2,0,2,2,0,1,2,1.3163811179564737,0.8819691760411696,0
1,1,1,0,-0.09867315991688919,1,2,1,0,0,0,2,2,2,0,1,2,1.2199838321847127,0.3364279594391021,0
1,0,0,0,-1.2802480369298874,1,2,0,0,2,0,0,0,0,0,0,2,-0.34896509485911703,-0.9842375063952858,0
1,1,1,1,-0.13941712119319946,1,2,1,0,0,2,0,2,2,0,1,2,1.301422918440166,0.3229815210017272,0
0,0,1,1,-0.38388088885106114,1,2,0,2,2,2,2,2,2,2,1,1,0.874283221141157,-0.08295077895087953,0
1,0,0,1,1.1236456783724194,1,0,2,1,1,1,1,1,1,2,0,3,-1.4907743246039378,-0.47963175262227115,0
0,0,1,0,1.6125732136881425,1,2,2,1,1,1,1,1,1,2,0,1,-1.2747114427017154,-0.16725045375202469,0
1,0,0,1,-0.42462485012737144,1,0,1,0,2,2,0,2,0,0,1,2,0.8177744674128837,-0.139695190747355,1
1,0,0,0,1.6125732136881425,1,0,0,2,2,2,2,2,0,2,1,0,0.3424361272279943,1.3795536368370327,0
0,1,0,0,1.368109446030281,1,2,1,0,2,2,0,2,2,1,0,0,1.4393707584238922,2.142357504052842,0
0,0,1,0,1.6125732136881425,1,2,1,0,2,2,2,2,2,2,1,2,1.5075136673315166,2.49395206181435,0
0,1,1,0,0.5939741817803856,1,2,1,2,0,0,0,0,0,0,0,2,0.5169484549182508,0.6594295159257315,1
0,0,0,0,0.7569500268856267,1,2,1,0,2,2,2,2,2,1,1,2,1.5523882658804395,1.5028899342281266,0
0,0,1,1,1.5310852911355222,1,2,1,0,2,2,0,2,2,1,1,2,1.3861860490325761,2.2838431814037423,0
1,0,0,0,-0.9542963467194051,1,0,2,1,1,1,1,1,1,1,1,2,-1.4924363467724167,-0.9291269803859464,0
1,0,1,1,1.082901717096109,1,2,1,2,2,0,2,2,2,2,1,3,1.5390920885326103,1.8864998216024313,0
1,0,0,1,-1.1987601143772668,1,0,0,0,0,0,2,2,2,0,0,3,0.19617817640187488,-0.9145544855277076,0
1,1,1,0,0.22727853029359305,0,1,0,0,0,0,0,0,0,0,1,2,-1.327896152093032,-0.591221735976118,0
0,0,0,0,0.18653456901728277,1,2,1,2,2,2,0,0,0,0,0,0,0.8776072654781145,0.4818879535695222,0
1,0,0,0,0.18653456901728277,1,0,0,2,2,2,2,0,0,2,0,0,0.02665191521705399,0.06361319206274031,0
0,1,1,0,-0.3431369275747509,0,1,0,0,0,2,0,0,2,0,1,1,-0.8026971468537838,-0.5773999453984552,1
0,0,1,1,-0.7505765403378537,1,0,0,2,2,0,2,0,0,0,0,0,-0.17777681150581762,-0.6406799003434739,0
1,0,1,0,1.6125732136881425,1,2,1,2,2,0,2,2,2,2,1,1,1.500865578657602,2.4875931549671186,0
1,0,1,0,0.8384379494382472,0,1,0,0,2,2,2,2,2,1,1,2,-0.14453636813624496,0.4065746505976245,1
0,0,1,0,-0.9950403079957154,1,2,1,0,0,0,0,0,2,0,1,2,0.6681924722498068,-0.7082874446706364,1
1,0,1,1,1.6125732136881425,0,1,0,2,2,2,0,0,0,2,0,1,-0.874164100098365,0.21587368379367194,0
0,1,1,0,-0.6283446565089229,1,2,1,0,0,0,0,2,2,0,1,2,0.9224818640270374,-0.3134390726253568,0
0,0,1,1,-1.2395040756535771,1,0,1,0,2,0,0,0,0,0,1,0,0.2909134400051568,-0.9440085887714811,1
0,0,1,0,-0.9950403079957154,1,0,2,1,1,1,1,1,1,0,0,0,-1.4841262359300234,-0.9392173290983935,1
0,0,1,0,0.6347181430566958,0,1,0,0,2,2,0,0,0,1,0,3,-1.000477784902741,-0.27270232563528013,1
0,0,0,0,-0.9135523854430948,1,2,2,1,1,1,1,1,1,0,1,3,-1.3395303072723823,-0.9000261497447968,0
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,3,-1.4691680364137156,-0.9991191147808207,0
0,0,0,0,-0.13941712119319946,1,0,0,2,0,2,2,0,0,1,0,1,-0.22597545439169808,-0.2654602372814887,0
0,1,1,1,1.3273654847539706,1,2,1,0,2,2,0,2,2,1,1,2,1.4177644702336702,2.0759643342971996,0
0,0,0,0,-0.9950403079957154,1,2,0,2,2,2,0,0,0,0,1,0,0.023327870880096913,-0.7768223295796869,0
1,0,1,0,1.1643896396487294,1,2,2,1,1,1,1,1,1,2,0,0,-1.3079518860712882,-0.322668319368908,0
0,1,0,0,0.512486259227765,1,2,1,0,0,2,0,2,2,1,1,0,1.17510923363579,0.9819232430460892,0
1,0,1,1,1.6125732136881425,1,2,1,0,2,2,0,2,2,1,1,1,1.3180431401249524,2.3127232166682528,0
1,0,1,1,-0.8320644628904743,1,0,2,1,1,1,1,1,1,0,1,2,-1.4508857925604508,-0.8961401511159331,0
1,0,0,0,-1.0357842692720256,1,2,1,0,0,0,0,2,2,0,0,2,1.0438094823259778,-0.7108486710396602,0
1,0,0,0,-0.9542963467194051,1,0,0,0,0,0,0,0,0,0,1,3,-0.6780454842178864,-0.8317562192877144,0
0,1,1,0,0.4309983366751445,1,2,1,0,0,2,2,2,2,1,1,2,1.4210885145706273,1.0339867928577968,1
1,0,1,1,1.0421577558197987,1,2,1,0,0,2,2,0,2,2,0,0,0.9823146620922681,1.4083011948755582,0
1,1,1,0,-0.6690886177852331,1,2,1,0,0,2,0,2,2,0,1,2,1.128572612918388,-0.310502494116045,1
1,0,1,1,-1.2395040756535771,1,0,2,1,1,1,1,1,1,0,0,3,-1.4791401694245876,-0.9904418564788694,0
0,0,1,0,-0.9950403079957154,1,0,1,0,2,2,0,2,2,0,0,2,1.2083496770053626,-0.6508806467442412,1
0,0,1,0,0.3087664528462136,1,2,1,2,0,2,0,2,2,1,0,0,1.3612557165053967,0.8590726954836034,0
1,0,0,0,-0.9542963467194051,1,2,1,2,0,0,0,0,0,0,1,2,0.5435408096139093,-0.6857000776403663,0
1,0,0,0,0.3495104141225239,1,0,1,0,2,0,2,2,0,1,1,2,0.8227605339183194,0.6131066459066635,0
0,0,0,0,-0.26164900502213034,1,0,0,0,2,2,0,0,0,0,1,1,-0.33400689534280925,-0.37961144700435934,0
0,0,1,0,0.02355872391204165,1,0,0,0,2,0,2,0,0,1,1,1,-0.3672473387123819,-0.224944285668052,0
1,0,1,1,1.4495973685829016,1,0,1,0,2,2,2,2,2,1,0,1,1.3612557165053967,2.167263222537832,0
0,1,1,0,1.3273654847539706,1,0,1,0,2,2,2,2,2,2,1,1,1.3645797608423538,2.0300388959560833,0
1,0,0,0,0.9199258719908678,1,0,0,0,2,0,2,0,2,1,1,2,-0.019884705500347457,0.5510410655331646,0
1,0,0,0,-0.506112772679992,1,2,1,0,0,2,0,2,0,0,1,2,0.7945061570541828,-0.224833887979732,1
1,0,0,0,-0.5468567339563023,1,0,1,0,0,0,2,0,2,1,1,1,0.7612657136846102,-0.2723932121079841,0
0,0,0,0,0.512486259227765,1,2,1,0,0,2,0,0,2,0,1,1,0.8144504230759262,0.7663165577571469,0
0,0,1,1,1.5310852911355222,1,0,2,1,1,1,1,1,1,2,1,1,-1.4841262359300234,-0.38504301326970286,0
0,0,0,0,-1.2395040756535771,1,0,1,0,0,0,0,2,0,0,1,2,0.4970041888965074,-0.9355742053838338,1
0,0,0,0,-0.22090504374582004,1,2,1,0,0,0,0,2,2,0,1,3,0.9889627507661827,0.1190990702123678,1
0,0,1,0,-0.8320644628904743,1,0,2,1,1,1,1,1,1,2,1,2,-1.4874502802669807,-0.9019691490592286,0
1,0,0,1,1.6125732136881425,0,1,0,2,2,2,2,2,2,2,0,1,0.07983662460837054,1.1283768163713894,0
1,0,0,0,-0.8320644628904743,1,2,1,0,0,0,0,2,2,0,0,2,0.9889627507661827,-0.5071870156269409,0
0,1,0,0,-1.1172721918246462,1,0,1,0,0,0,0,0,0,0,1,3,0.14133144484207977,-0.8557566767284804,1
1,1,1,0,1.5718292524118322,1,2,1,2,2,2,0,2,2,0,1,2,1.419426492402149,2.362225540110936,0
1,1,0,0,0.10504664646466222,1,0,0,0,0,2,2,2,2,1,1,2,0.2726311961518919,0.12004849033191978,0
1,0,1,1,1.5310852911355222,1,2,1,2,2,2,2,2,2,2,0,1,1.6604197068315507,2.538861841422922,0
0,0,0,0,-0.05792919864057891,1,2,1,0,0,0,0,0,0,0,1,2,0.37401454842908843,0.03285639609679099,0
1,0,1,1,0.797693988161937,1,2,1,0,0,2,2,0,2,2,1,0,1.0454715044944562,1.2019458358678312,1
1,1,0,0,0.18653456901728277,1,2,1,0,0,2,0,2,2,0,1,2,1.2066876548368837,0.6451219755194609,1
1,0,0,0,1.4903413298592119,1,2,1,0,2,0,2,2,2,1,1,0,1.3263532509673455,2.1802239111465993,1
1,1,1,0,-0.09867315991688919,1,2,1,0,0,0,0,0,0,0,0,3,0.43550936866279816,0.02378170611688765,0
0,0,0,0,0.02355872391204165,1,2,1,2,0,0,0,0,2,0,1,2,0.8593250216248496,0.31196383170739206,0
1,1,1,0,0.8791819107145575,1,2,1,0,2,2,2,2,2,2,1,2,1.5174858003423883,1.6255638454893007,0
0,0,0,0,1.082901717096109,1,2,0,2,0,0,2,0,2,1,0,0,0.12969728966272953,0.7816839159712897,0
1,1,0,0,0.9199258719908678,0,1,0,2,2,0,0,2,0,0,1,2,-0.6630872847015785,0.08107810635496296,0
1,1,1,0,1.4903413298592119,0,1,0,0,0,2,0,0,0,1,1,1,-1.1633559574136474,-0.10021697740412608,0
0,0,0,0,1.368109446030281,1,2,1,0,2,0,0,2,0,1,1,0,0.8011542457280975,1.5827737014964722,0
1,0,1,1,0.18653456901728277,1,0,0,2,0,2,2,0,0,1,1,3,-0.20104512186451856,-0.04830798435606645,0
1,1,1,0,-0.9542963467194051,1,0,2,1,1,1,1,1,1,1,0,1,-1.494098368940895,-0.9273385378351625,0
1,0,1,1,1.4903413298592119,1,2,0,2,0,2,2,2,2,2,0,0,0.7346733589889521,1.6396064314436036,0
1,0,0,0,-0.9135523854430948,1,0,0,0,2,0,0,2,0,0,1,3,-0.17112872283190322,-0.7448069999668895,0
1,0,0,1,0.3087664528462136,1,0,0,2,2,0,0,0,0,0,1,3,-0.3173866736580229,-0.032300319549667764,1
1,0,0,1,-0.791320501614164,1,0,0,0,0,0,0,2,2,0,0,1,0.0532442699127125,-0.6270347460671231,0
0,0,0,0,-1.076528230548336,1,2,1,0,2,0,0,2,0,0,1,2,0.8410427777715843,-0.7694919230752395,1
0,0,1,1,1.4903413298592119,1,0,2,1,1,1,1,1,1,2,0,0,-1.4841262359300234,-0.3942501804755902,0
0,1,1,0,1.368109446030281,1,2,1,0,2,2,2,2,2,1,1,1,1.4393707584238922,2.142357504052842,0
1,0,0,0,-0.8728084241667845,1,2,0,0,0,2,0,0,0,0,0,2,-0.3672473387123819,-0.7471253514216093,1
1,0,1,1,0.5532302205040753,1,0,0,2,0,2,2,0,0,1,0,3,-0.26253994209822806,0.14760375333658957,0
0,0,0,0,-1.076528230548336,1,0,1,0,0,0,0,2,2,0,0,2,0.8144504230759262,-0.7716115586909833,1
0,0,1,1,0.9606698332671781,1,2,1,2,0,2,2,2,2,0,1,3,1.4892314234782513,1.702091523032718,0
1,0,1,1,1.5310852911355222,1,2,2,1,1,1,1,1,1,2,0,1,-1.3179240190821602,-0.23079536314901153,0
0,0,1,1,0.02355872391204165,1,2,0,0,0,2,2,2,2,1,1,2,0.47705992287476395,0.14519708373121384,0
0,0,1,1,1.6125732136881425,1,2,0,2,2,0,2,0,0,2,0,1,0.06487842509206275,1.1140692759651185,0
0,0,1,0,-1.1987601143772668,1,2,1,0,0,0,0,2,2,0,1,2,1.010569038956405,-0.8820975651616303,1
0,0,0,1,-0.5468567339563023,1,0,0,0,0,0,2,0,0,0,0,3,-0.5317875333917667,-0.5987729378572054,0
0,1,0,0,-1.1172721918246462,0,1,0,0,0,0,0,2,2,0,0,2,-0.6348329078374417,-0.9073123971739162,1
0,0,1,0,1.5718292524118322,1,0,0,0,2,2,2,2,2,2,1,1,0.5285826100976015,1.521966654769821,0
1,0,1,0,-0.9950403079957154,1,0,1,2,0,0,0,0,0,0,1,2,0.3224918612062509,-0.7450277953435295,1
1,0,0,0,-1.2802480369298874,1,0,2,1,1,1,1,1,1,0,0,1,-1.4708300585821945,-0.9991411943184846,0
0,0,0,0,-1.2802480369298874,1,0,1,0,0,0,0,2,0,0,1,2,0.4936801445595503,-0.9730431807996388,1
0,0,0,0,1.1643896396487294,1,2,1,2,2,2,2,2,2,1,1,3,1.672053862010901,2.0922369535555663,0
0,0,1,1,1.5718292524118322,0,1,0,2,2,0,2,2,2,2,0,0,-0.16946670066342445,0.8635548416293949,0
0,0,1,0,1.4495973685829016,1,2,1,0,2,2,0,0,0,1,0,1,0.7197151594726443,1.5877195179332078,0
1,0,0,0,0.5532302205040753,0,1,0,0,0,2,2,0,0,1,0,1,-1.0337182282723136,-0.3236618985637879,0
1,0,0,0,0.02355872391204165,1,2,1,2,0,0,0,0,0,1,0,0,0.5086383440758576,0.15904095384654066,0
0,0,1,1,0.8384379494382472,1,2,1,2,2,2,2,0,2,2,1,0,1.304746962777123,1.4270025632769647,0
0,1,1,0,0.7162060656093164,1,2,1,2,2,2,0,2,2,0,0,0,1.4609770466141145,1.3929338366614157,0
0,0,0,0,1.0014137945434884,0,1,0,2,0,2,2,0,0,1,1,1,-0.7877389473374761,0.026298773410583565,0
0,0,1,1,0.8791819107145575,1,0,2,1,1,1,1,1,1,2,1,0,-1.477478147256109,-0.5229518055190355,0
0,1,1,0,1.1236456783724194,1,2,1,0,2,2,0,2,2,0,1,2,1.3662417830108327,1.7976517620425025,0
0,1,1,0,-0.18016108246950976,1,2,1,0,0,0,2,2,2,0,1,1,1.213335743510798,0.24431212830490165,1
0,0,1,1,-1.2802480369298874,1,0,1,0,0,0,0,2,0,0,1,3,0.5069763219073791,-0.9728665444983268,1
1,0,1,1,-0.13941712119319946,1,2,1,0,0,2,0,0,2,0,1,2,0.8111263787389692,0.13409107628622272,1
0,0,1,1,-0.9135523854430948,1,0,0,0,2,0,2,0,2,0,1,2,0.023327870880096913,-0.7189739409000115,0
1,0,0,1,0.4309983366751445,0,1,0,2,2,2,0,0,0,0,1,2,-0.8093452355276982,-0.2401350075808828,0
1,1,1,0,-0.791320501614164,1,0,1,0,0,0,0,0,0,0,0,0,0.18786806555948168,-0.603784992906933,0
0,0,1,0,0.4309983366751445,1,0,0,2,0,2,2,2,2,2,1,2,0.4654257676954133,0.4880702241154417,0
1,0,1,1,-0.5468567339563023,1,2,1,0,0,0,0,0,2,0,1,2,0.626641918037841,-0.30637362057287737,1
1,0,1,1,-1.2802480369298874,1,0,1,0,0,0,0,2,2,0,1,2,0.8410427777715843,-0.9684285574278632,0
0,0,0,0,1.4903413298592119,1,0,0,2,0,2,2,2,2,2,1,1,0.5867533859943537,1.5040159906489907,0
0,0,1,0,1.1643896396487294,1,0,2,1,1,1,1,1,1,2,0,1,-1.4808021915930663,-0.4627409063093125,0
1,0,1,0,0.4309983366751445,1,2,0,2,2,0,2,0,0,0,0,0,0.048258203407276413,0.24976577410790915,0
0,0,1,0,-1.076528230548336,1,0,2,1,1,1,1,1,1,0,0,0,-1.5057325241202457,-0.9565497661646322,1
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,2,0,0,0,0,3,-0.45034844713631356,-0.9855843581927898,1
1,0,1,0,0.9606698332671781,1,0,1,0,0,0,0,2,2,0,0,3,0.8277466004237555,1.2099827875775264,0
0,0,1,0,1.5310852911355222,0,1,0,2,2,2,2,2,2,2,0,0,-0.008250550320997212,0.9871119343971289,0
1,0,0,0,-1.2802480369298874,1,0,0,0,0,0,0,0,0,0,1,2,-0.638156952174399,-0.9880793459488216,1
1,0,1,1,0.6754621043330061,1,2,1,0,2,2,0,2,0,1,1,2,0.9590463517335676,1.0181778438903744,0
0,0,0,0,-1.076528230548336,1,0,0,0,0,0,2,0,0,0,1,0,-0.5035331565276299,-0.8766659988962866,1
0,0,1,1,-0.01718523736426863,1,0,0,2,2,2,2,0,2,2,0,3,0.2925754621736353,0.03181865782658291,0
0,1,1,0,1.6125732136881425,1,2,1,2,0,2,2,2,2,2,1,3,1.4942174899836873,2.4812342481198866,0
1,0,0,1,0.18653456901728277,1,0,0,2,2,0,2,0,0,2,0,1,-0.11129592476667229,-0.004193068103398021,0
0,0,1,0,1.4903413298592119,1,0,1,2,2,0,2,2,2,1,1,1,1.382862004695619,2.233766789981795,0
0,0,1,0,-0.26164900502213034,1,0,0,0,2,2,2,2,2,0,0,0,0.5684711421410888,-0.06789253426403281,0
0,0,1,1,1.0421577558197987,1,2,1,0,2,2,0,2,2,1,1,1,1.3429734726521318,1.68619425591464,0
1,0,0,0,-0.3431369275747509,1,2,0,0,0,0,2,0,0,1,0,0,-0.33899296184824507,-0.4295553612003232,0
1,0,1,1,-1.1172721918246462,1,0,2,1,1,1,1,1,1,1,0,2,-1.4708300585821945,-0.9642996838846956,0
1,0,1,1,-0.7098325790615434,1,0,2,1,1,1,1,1,1,0,1,2,-1.4891123024354593,-0.8757386583143988,1
0,0,1,1,-0.09867315991688919,1,0,2,1,1,1,1,1,1,2,0,3,-1.499084435446331,-0.7472357491099293,0
0,0,1,0,0.9199258719908678,1,2,0,2,2,0,2,0,0,1,1,1,0.041610114733361785,0.5959729246794009,0
0,0,1,0,-0.3023929662984406,0,1,0,0,0,0,0,2,0,0,1,0,-1.0237460952614421,-0.6315389717505787,1
1,1,1,0,-0.9135523854430948,1,0,1,0,2,2,2,2,0,0,1,3,0.9208198418585588,-0.5997444375144213,1
1,0,1,1,0.4717422979514547,0,1,0,2,2,2,2,0,2,2,1,1,-0.35727520570151017,0.04065047289218219,0
0,0,0,0,0.5939741817803856,1,0,0,2,2,0,2,0,0,1,1,3,-0.19605905535908272,0.21423979800653614,0
